13.300000,1.000000
13.400000,1.000000
13.500000,1.000000
13.600000,1.000000
13.700000,1.000000
13.800000,1.000000
13.900000,1.000000
14.000000,1.000000
14.100000,1.000000
14.200000,1.000000
14.300000,1.000000
14.400000,1.000000
14.500000,1.000000
14.600000,1.000000
14.700000,1.000000
14.800000,1.000000
14.900000,1.000000
15.000000,1.000000
15.100000,1.000000
15.200000,1.000000
15.300000,1.000000
15.400000,1.000000
15.500000,1.000000
15.600000,1.000000
15.700000,1.000000
15.800000,1.000000
15.900000,1.000000
16.000000,1.000000
16.100000,1.000000
16.200000,1.000000
16.300000,1.000000
16.400000,1.000000
16.500000,1.000000
16.600000,1.000000
16.700000,1.000000
16.800000,1.000000
16.900000,1.000000
17.000000,1.000000
17.100000,1.000000
17.200000,1.000000
17.300000,1.000000
17.400000,1.000000
17.500000,1.000000
17.600000,1.000000
17.700000,1.000000
17.800000,1.000000
17.900000,1.000000
18.000000,1.000000
18.100000,1.000000
18.200000,1.000000
18.300000,1.000000
18.400000,1.000000
18.500000,1.000000
18.600000,1.000000
18.700000,1.000000
18.800000,1.000000
18.900000,1.000000
19.000000,1.000000
19.100000,1.000000
19.200000,1.000000
19.300000,1.000000
19.400000,1.000000
19.500000,1.000000
19.600000,1.000000
19.700000,1.000000
19.800000,1.000000
19.900000,1.000000
